# x,y,Bx,By,Bz,Psi
1053.71,985.916,-0.0624992,0.0642055,0,1.09024
1102.96,957.726,-0.0588962,0.0704369,0,1.11742
1151.98,952.186,-0.0535142,0.0768578,0,1.15968
491.144,1136.96,0.0308253,-0.00945179,0,0.997829
377.674,1110.16,0.0586623,-0.0453641,0,1.02118
671.71,1114.27,-0.0250125,0.0236208,0,1.00842
560.828,1099.47,0.00178082,-0.00185786,0,1.00033
605.91,1109.47,-0.00975927,0.00934028,0,1.00116
746.067,1103.59,-0.0423751,0.036235,0,1.02583
837.885,1044.18,-0.0623517,0.0359074,0,1.02182
801.006,1058.34,-0.0567668,0.034327,0,1.02153
939.397,1033.02,-0.0636016,0.048741,0,1.06104
1182.15,928.252,-0.0526939,0.0834931,0,1.17821
1232.34,923.45,-0.0499659,0.0873234,0,1.2121
456.112,1123.35,0.0350287,-0.0272427,0,1.00682
519.231,1111.63,0.0137825,-0.0127945,0,1.00198
333.797,1094,0.0762538,-0.0490986,0,1.02897
702.757,1081.11,-0.0337504,0.0268959,0,1.012
640.084,1105.23,-0.0181844,0.0161015,0,1.00371
871.277,1027.49,-0.0638926,0.0410127,0,1.03415
769.576,1074.41,-0.049208,0.0349875,0,1.02393
1002.34,996.738,-0.0638034,0.0573272,0,1.07662
958.463,998.284,-0.0673877,0.0499599,0,1.04786
909.426,1011.63,-0.065036,0.0448422,0,1.04363
1217.55,865.755,-0.0547904,0.0883971,0,1.16955
1255.67,880.575,-0.0503172,0.0895549,0,1.22576
1062.07,939.318,-0.0645387,0.0656634,0,1.08046
1192.15,894.979,-0.0567697,0.0850435,0,1.15117
1129.87,924.092,-0.0602538,0.0773667,0,1.11648
1257.89,831.585,-0.0513254,0.0946769,0,1.18366
1279,837.7,-0.0483869,0.0946886,0,1.20844
423.687,1099.82,0.0423298,-0.0366653,0,1.01315
487.482,1098.94,0.0235654,-0.0215645,0,1.00481
521.663,1068.49,0.00389579,-0.0186769,0,1.00176
358.946,1065.96,0.0644472,-0.059855,0,1.03384
658.34,1073.46,-0.0267337,0.0182118,0,1.00448
610.445,1071.19,-0.0139296,0.00531384,0,0.999777
840.082,1007.68,-0.0642625,0.0356299,0,1.01785
738.399,1061.53,-0.0478215,0.0257567,0,1.0087
804.656,1020.37,-0.0599437,0.0307892,0,1.01226
765.035,1033.06,-0.0551893,0.023192,0,1.0021
878.593,982.871,-0.0739512,0.036024,0,0.996345
1021.17,965.88,-0.0668375,0.0601398,0,1.06273
1232.71,837.142,-0.0551251,0.0940851,0,1.15395
1094.98,911.798,-0.0684689,0.0733473,0,1.06465
1174.81,869.434,-0.0588681,0.0850108,0,1.1335
1147.88,891.172,-0.0614307,0.081231,0,1.11283
1272.89,815.486,-0.0491096,0.0951184,0,1.2004
1296,815.6,-0.0455746,0.0942425,0,1.23366
1306.33,793.295,-0.0417711,0.098038,0,1.2376
1341.67,815.6,-0.0405754,0.0914512,0,1.28627
1356.09,783.125,-0.0305654,0.0985135,0,1.28634
1387.33,815.6,-0.0323173,0.0854514,0,1.34902
1398.62,785.895,-0.0233743,0.0937513,0,1.33669
1433,815.6,-0.025806,0.0786237,0,1.39875
570.157,1050.59,-0.0165238,-0.0164881,0,0.996612
397.328,1063.53,0.0404019,-0.0510641,0,1.02289
463.717,1074.37,0.0287782,-0.0310782,0,1.0094
327.86,1044.7,0.0739495,-0.0748391,0,1.0467
677.65,1043.1,-0.0414218,0.00623397,0,0.992774
715.399,1030.78,-0.0490121,0.0151714,0,0.99601
841.741,975.033,-0.0744387,0.0281232,0,0.981884
978.214,950.129,-0.0710147,0.0527435,0,1.0345
1023.71,929.822,-0.0728633,0.0600812,0,1.03348
925.103,970.299,-0.0740133,0.0441435,0,1.00993
1192.83,836.573,-0.0620927,0.0916067,0,1.10438
1059.43,907.388,-0.0732317,0.0685121,0,1.03676
1113.38,889.212,-0.0658663,0.0770968,0,1.0819
1280.9,791.135,-0.0466434,0.0996609,0,1.19682
1252.67,803.111,-0.0531795,0.0957154,0,1.16496
1323.15,777.108,-0.0370295,0.102005,0,1.23852
1433,780.733,-0.0154883,0.0896722,0,1.3789
543.532,1025.71,-0.0106395,-0.0252198,0,0.999652
576.98,1011.15,-0.0204702,-0.0193289,0,0.994805
432.225,1059.73,0.0278243,-0.0454224,0,1.01726
490.919,1051.21,0.00714208,-0.0375099,0,1.00898
371.442,1019.6,0.0499425,-0.0678864,0,1.03724
641.126,1026.46,-0.0335057,-0.00252992,0,0.991982
604.879,1030.39,-0.0261886,-0.0101794,0,0.993183
816.68,987.297,-0.0714743,0.0241532,0,0.982167
776.895,985.047,-0.0691566,0.0160836,0,0.975261
857.176,950.493,-0.0747747,0.0308765,0,0.985392
1375.32,757.915,-0.02635,0.0992708,0,1.29804
1219.63,805.254,-0.0584209,0.0942541,0,1.12735
1150.33,844.831,-0.0684886,0.0871369,0,1.0646
1072.5,875.594,-0.0719606,0.0705819,0,1.04464
1111.21,855.836,-0.0729811,0.0795115,0,1.03996
1296.78,766.777,-0.0431136,0.104549,0,1.19289
1327.28,741.046,-0.0355151,0.103959,0,1.23643
1406.94,762.396,-0.0189378,0.0950055,0,1.34448
540.88,979.857,-0.0259847,-0.0445973,0,0.993182
507.979,1018.44,-0.000700577,-0.0340199,0,1.00552
417.674,1031.09,0.0270906,-0.0555784,0,1.02401
458.718,1029.82,0.0156164,-0.04745,0,1.01631
321.924,995.4,0.0682691,-0.100119,0,1.05923
674.037,1011.94,-0.0416232,0.00322768,0,0.990385
578.186,980.637,-0.0343046,-0.0358262,0,0.985372
615.871,985.589,-0.0413468,-0.0259803,0,0.979552
820.024,948.353,-0.074136,0.0224939,0,0.974202
738.708,995.603,-0.0598668,0.0117197,0,0.982187
890.108,931.483,-0.0806872,0.0360155,0,0.97488
1033.64,888.156,-0.0774439,0.0638503,0,1.01376
997.161,903.882,-0.0809529,0.0577855,0,0.994316
931.934,923.266,-0.0822201,0.0427564,0,0.977103
1189.57,794.033,-0.0637944,0.0961631,0,1.08446
1160.63,812.4,-0.0676707,0.0886561,0,1.06895
1264.34,763.142,-0.0500571,0.105009,0,1.14986
1234.33,772.047,-0.0565968,0.103833,0,1.11283
1393,721.813,-0.0202532,0.106704,0,1.30265
1433,745.867,-0.0130978,0.09099,0,1.37958
417.587,990.251,0.0127525,-0.0739367,0,1.02884
360.929,976.39,0.0337375,-0.0959582,0,1.05011
698.73,992.234,-0.0567134,-0.00226092,0,0.973641
655.644,983.375,-0.0519718,-0.0136521,0,0.972863
579.015,945.946,-0.0367841,-0.038713,0,0.983233
848.594,919.105,-0.086381,0.0223929,0,0.941707
747.214,950.247,-0.0672,0.00658956,0,0.96799
961.533,906.11,-0.0846819,0.0501566,0,0.973308
1362.31,731.361,-0.0275264,0.102805,0,1.28093
1210.81,778.402,-0.0624138,0.10202,0,1.08062
1133.22,810.251,-0.0724868,0.085495,0,1.04135
1040.56,853.713,-0.0836652,0.0688763,0,0.983581
1109.23,826.253,-0.076216,0.0827678,0,1.02102
1079.15,841.952,-0.0821044,0.077422,0,0.991061
1286.68,740.053,-0.0457379,0.104713,0,1.17654
315.987,946.1,0.0584086,-0.119735,0,1.06812
481.16,977.627,-0.00964825,-0.0602438,0,1.00977
547.671,936.064,-0.0309308,-0.0490537,0,0.989415
818.578,891.963,-0.0877012,0.0124669,0,0.929008
785.205,926.078,-0.0816186,0.00671265,0,0.939523
716.495,962.882,-0.0635858,-0.000279664,0,0.967142
862.029,884.274,-0.0887067,0.0246936,0,0.93673
898.251,880.303,-0.0882999,0.0347525,0,0.947059
1008.42,868.24,-0.0827554,0.0590285,0,0.986243
971.501,864.555,-0.0870021,0.0518256,0,0.963422
938.069,883.688,-0.0869091,0.044661,0,0.960217
1353.63,704.67,-0.0243259,0.116136,0,1.25365
1190.57,761.946,-0.068624,0.10147,0,1.04342
1163.32,766.177,-0.074612,0.0990018,0,1.01288
1138.58,786.477,-0.0770128,0.0920583,0,1.00816
1215.51,749.964,-0.0623906,0.103445,0,1.07695
1265.23,726.067,-0.0521858,0.111016,0,1.1207
1241.11,736.791,-0.0561099,0.10593,0,1.11005
1288.67,714.518,-0.0448098,0.115267,0,1.15072
1433,711,-0.00407699,0.106738,0,1.36901
374.544,941.36,0.0269726,-0.0971051,0,1.04861
511.787,947.35,-0.020248,-0.0548331,0,1.00012
413.575,947.979,0.0118507,-0.0802941,0,1.03227
678.579,948.894,-0.0567153,-0.0110692,0,0.969009
627.404,937.303,-0.0503894,-0.026069,0,0.970179
580.36,911.01,-0.0512088,-0.0568646,0,0.967291
705.796,926.483,-0.0702246,-0.0120204,0,0.948153
731.642,900.053,-0.0797822,-0.0139651,0,0.929466
1310.84,695.972,-0.0385714,0.11996,0,1.16997
1381.1,690.548,-0.0162478,0.115041,0,1.29375
1109.37,786.931,-0.0832057,0.0873241,0,0.977475
1007.4,833.353,-0.0936782,0.0613028,0,0.934226
1041.03,814.728,-0.088698,0.0695706,0,0.958598
1079.36,803.89,-0.0823879,0.079319,0,0.988226
1409.9,685.737,-0.00794679,0.111678,0,1.33905
349.1,911.971,0.0107689,-0.124255,0,1.06153
538.485,906.339,-0.0432274,-0.0689255,0,0.980181
486.278,921.975,-0.0255095,-0.0786613,0,1.00341
451.929,944.518,-0.00288538,-0.070987,0,1.01892
849.233,846.439,-0.101526,0.0133214,0,0.882243
765.478,871.416,-0.0851834,-0.00605864,0,0.921519
927.124,844.205,-0.0995245,0.0406123,0,0.902514
886.146,850.138,-0.100768,0.0249526,0,0.890699
1334.86,678.408,-0.030784,0.118969,0,1.21348
1359.86,673.026,-0.0224647,0.118249,0,1.25727
1195.56,729.275,-0.0682028,0.106998,0,1.03568
1126.75,753.181,-0.0838725,0.0939212,0,0.967452
1163.16,737.704,-0.0761951,0.0997367,0,1.00248
1220.44,723.356,-0.0613587,0.110882,0,1.06725
1272.89,696.225,-0.0490664,0.120091,0,1.11319
1241.99,707.111,-0.0579021,0.118205,0,1.06932
1390.99,662.65,-0.0124085,0.117525,0,1.30748
1443.25,671.75,0.00187054,0.106463,0,1.39185
310.051,896.8,0.0229724,-0.142383,0,1.08101
384.469,907.126,-0.000172003,-0.111459,0,1.04533
452.521,905.382,-0.0196988,-0.0907114,0,1.01554
664.127,907.238,-0.0694802,-0.0322415,0,0.941536
566.695,873.415,-0.0524014,-0.0626247,0,0.966012
616.035,884.549,-0.0602697,-0.0481096,0,0.954166
799.01,848.096,-0.0990727,-0.00574491,0,0.881359
730.299,868.424,-0.0820428,-0.0167853,0,0.9226
690.355,865.6,-0.0778559,-0.0281606,0,0.926418
892.367,812.67,-0.102659,0.0272728,0,0.884021
973.223,820.429,-0.0976998,0.0520505,0,0.913911
1314.73,666.127,-0.0382136,0.122162,0,1.16761
1336.12,652.902,-0.0260851,0.129288,0,1.21727
1081.28,764.611,-0.0923195,0.0859999,0,0.927576
1009.75,794.992,-0.0975194,0.0646972,0,0.911333
1046.63,777.621,-0.097095,0.077517,0,0.906758
1287.31,667.028,-0.0447319,0.12015,0,1.13629
1207.52,697.7,-0.068143,0.117761,0,1.01409
1418.99,654.236,-0.00346732,0.122792,0,1.3395
363.444,872.611,0.00423538,-0.120897,0,1.05504
417.842,894.449,-0.0112541,-0.100097,0,1.02902
517.546,873.796,-0.038916,-0.077343,0,0.987747
811.395,809.11,-0.103097,-0.000536508,0,0.869866
769.844,827.626,-0.0990198,-0.0167847,0,0.87715
733.723,836.626,-0.0954029,-0.0294417,0,0.883398
849.779,800.505,-0.10522,0.0110215,0,0.866141
936.918,801.498,-0.102207,0.0419251,0,0.889496
1365.25,641.469,-0.0176732,0.136296,0,1.24589
1172.93,710.531,-0.0766424,0.112826,0,0.97688
1135.71,716.868,-0.0859488,0.1034,0,0.939568
1098.54,725.082,-0.092102,0.0945711,0,0.916165
1244.92,664.699,-0.0580953,0.122025,0,1.06028
1308.8,639.478,-0.0385418,0.138403,0,1.13376
1402.31,622.061,-0.00424327,0.136642,0,1.31035
1453.5,632.5,0.0173533,0.128085,0,1.42022
304.115,847.5,0.00117418,-0.154024,0,1.08395
342.839,838.651,-0.0103554,-0.144014,0,1.06477
400.92,858.352,-0.0166772,-0.116147,0,1.03356
478.257,879.304,-0.0290015,-0.0853571,0,1.00287
450.091,848.389,-0.0354095,-0.111755,0,1.00786
533.774,837.915,-0.0585088,-0.0934327,0,0.962735
651.988,863.478,-0.0739357,-0.0453977,0,0.929497
589.333,835.272,-0.0708582,-0.0776173,0,0.93578
871.522,770.355,-0.116609,0.0144527,0,0.81451
974.74,777.594,-0.109116,0.0525182,0,0.850838
1334.65,619.555,-0.0285985,0.140368,0,1.18247
1055.52,734.998,-0.0985309,0.0804379,0,0.89528
1015.49,747.199,-0.104557,0.067327,0,0.870434
1276.94,632.757,-0.0496241,0.139156,0,1.07311
1173.45,681.157,-0.0775926,0.114698,0,0.968247
298.451,800.417,-0.00405519,-0.158513,0,1.08514
374.835,815.111,-0.0177422,-0.135248,0,1.04857
495.017,849.398,-0.0449308,-0.102081,0,0.988354
822.493,768.68,-0.11641,-0.00922673,0,0.812135
627.039,834.501,-0.0791442,-0.0649084,0,0.917561
564.717,798.787,-0.0695972,-0.0932542,0,0.939743
775.445,793.569,-0.105894,-0.0211621,0,0.850888
741.213,803.488,-0.097331,-0.0305462,0,0.876976
662.384,825.5,-0.0858741,-0.0528323,0,0.902884
701.978,811.68,-0.0917157,-0.0422101,0,0.889789
907.845,780.086,-0.114126,0.0285626,0,0.827362
938.232,758.381,-0.114054,0.0402229,0,0.826967
1363.94,611.077,-0.0170716,0.139137,0,1.24364
1144.21,687.217,-0.0856271,0.110575,0,0.929962
1114.94,689.697,-0.0935534,0.104433,0,0.892269
1071.93,698.633,-0.105029,0.0907512,0,0.838941
1205.25,661.588,-0.0688476,0.120802,0,1.00465
1303.93,604.52,-0.0394682,0.141707,0,1.12328
1246.24,620.972,-0.0609391,0.139052,0,1.01321
1433.97,602.088,0.00862513,0.135203,0,1.37349
334.969,789.735,-0.0198114,-0.153004,0,1.06118
414.66,817.647,-0.0288202,-0.123491,0,1.02518
495.417,807.584,-0.0488772,-0.107098,0,0.984433
530.993,805.171,-0.057588,-0.094435,0,0.964709
604.441,804.6,-0.0757978,-0.0749528,0,0.924645
898.128,740.482,-0.11645,0.0237958,0,0.815533
854.932,727.953,-0.120174,0.00172637,0,0.794055
973.158,735.744,-0.11188,0.0522339,0,0.83431
1339.51,585.029,-0.023763,0.152583,0,1.19585
1380.13,585.785,-0.010264,0.151328,0,1.26825
1026.71,702.479,-0.11312,0.0759327,0,0.804199
1220.25,636.154,-0.0699119,0.13544,0,0.971167
1270.4,599.846,-0.0509846,0.141994,0,1.06151
1139.07,657.928,-0.0915066,0.113597,0,0.886018
1173.27,650.653,-0.0834624,0.122626,0,0.917926
1411.3,585.674,0.00272831,0.149716,0,1.33495
1463.75,593.25,0.0215094,0.133495,0,1.43378
292.788,753.333,-0.0187978,-0.174377,0,1.08518
353.573,757.978,-0.0310597,-0.159525,0,1.05081
398.604,775.196,-0.0383654,-0.14933,0,1.02837
448.849,791.188,-0.0428109,-0.129065,0,1.00547
783.723,753.785,-0.115376,-0.0239927,0,0.81392
806.024,730.152,-0.12044,-0.0208041,0,0.789637
530.196,772.49,-0.0725584,-0.119415,0,0.940297
635.755,789.79,-0.0908125,-0.0784038,0,0.886841
598.26,771.675,-0.087668,-0.0957575,0,0.896807
749.416,754.64,-0.112602,-0.0380808,0,0.822235
721.587,773.478,-0.108185,-0.0492659,0,0.836304
678.425,785.569,-0.0974379,-0.0605762,0,0.869037
1000.49,718.894,-0.115596,0.0641426,0,0.799652
928.47,718.7,-0.122351,0.0326955,0,0.776162
1099.79,656.302,-0.100719,0.105389,0,0.840514
1046.93,679.121,-0.109866,0.0831491,0,0.817059
1192.32,626.564,-0.0792033,0.13336,0,0.922135
1216.13,599.704,-0.0714911,0.138369,0,0.95691
1296.61,565.227,-0.0422111,0.163221,0,1.08242
1243.15,591.826,-0.0617425,0.142846,0,1.0028
1393.09,557.318,-0.00256725,0.166327,0,1.29595
1432.79,562.589,0.0167072,0.16458,0,1.39043
324.599,737.088,-0.0260211,-0.168032,0,1.06706
766.443,724.343,-0.119994,-0.0382856,0,0.788546
564.268,769.508,-0.0805931,-0.109084,0,0.917669
483.92,763.98,-0.061284,-0.131954,0,0.971206
889.19,702.346,-0.129882,0.0128806,0,0.735181
828.223,703.415,-0.13046,-0.0181448,0,0.736346
791.855,697.707,-0.128993,-0.0372211,0,0.744419
962.508,696.142,-0.123604,0.0496257,0,0.758143
1361.66,559.993,-0.0160837,0.165709,0,1.22509
1064.03,660.126,-0.108649,0.0894933,0,0.814119
1025.03,655.246,-0.119955,0.0741747,0,0.752234
996.627,690.021,-0.118873,0.0646594,0,0.777593
1254.41,570.005,-0.0619538,0.15936,0,0.976276
1225.2,563.554,-0.0715112,0.158479,0,0.921007
1156.26,626.026,-0.0908117,0.126403,0,0.864518
1474,554,0.041784,0.15938,0,1.50253
287.125,706.25,-0.0297347,-0.194695,0,1.08516
347.938,706.391,-0.0419761,-0.18342,0,1.04749
384.219,742.46,-0.0372424,-0.153577,0,1.03435
430.341,741.63,-0.0479724,-0.146052,0,1.00719
563.899,735.08,-0.0829317,-0.110681,0,0.911061
515.372,740.688,-0.0697106,-0.125272,0,0.948712
658.739,758.956,-0.100248,-0.0750428,0,0.859934
620.333,740.489,-0.092233,-0.0907079,0,0.883846
690.105,754.01,-0.105261,-0.0627796,0,0.8447
717.124,726.108,-0.113245,-0.06306,0,0.81336
855.524,689.065,-0.130896,-0.00631438,0,0.73319
818.654,672.632,-0.130912,-0.0239025,0,0.733329
918.397,678.507,-0.128369,0.0265424,0,0.740017
1337.3,552.026,-0.028418,0.165852,0,1.15712
1363.58,525.413,-0.0162798,0.170726,0,1.22382
1117.61,625.006,-0.100975,0.117152,0,0.814947
1081.74,625.641,-0.11023,0.10523,0,0.771148
1173.57,596.931,-0.083872,0.133337,0,0.893578
1272.63,549.412,-0.0532115,0.163478,0,1.02015
1193.76,568.311,-0.0826738,0.152741,0,0.860494
1409.09,524.457,0.00440754,0.176498,0,1.33651
1443.81,518.912,0.0211477,0.181506,0,1.42228
743.397,683.777,-0.125006,-0.0602801,0,0.762488
481.131,720.919,-0.0654527,-0.14835,0,0.966667
668.359,721.261,-0.1095,-0.0808853,0,0.825424
879.419,663.392,-0.131896,0.00678202,0,0.721776
783.439,661.868,-0.130436,-0.0424258,0,0.733929
983.722,659.831,-0.124503,0.0587167,0,0.73824
945.369,652.343,-0.130667,0.042714,0,0.70565
1300.87,535.796,-0.0416214,0.165963,0,1.0832
1054.37,633.031,-0.116423,0.0940324,0,0.744979
1233.63,532.972,-0.0670804,0.162033,0,0.942435
1204.69,545.365,-0.07755,0.156146,0,0.888211
1134.74,593.965,-0.0979369,0.125853,0,0.814937
1483.5,517.5,0.0476117,0.172429,0,1.53433
1460,481,0.0305575,0.2073,0,1.48192
1493,481,0.0561527,0.209778,0,1.58623
314.392,673.259,-0.0348596,-0.188992,0,1.0693
389.131,708.461,-0.0503484,-0.173762,0,1.01909
524.19,707.545,-0.0818153,-0.146358,0,0.921307
593.236,707.158,-0.0997216,-0.121189,0,0.860182
845.512,648.669,-0.139399,-0.0169116,0,0.670224
804.385,632.291,-0.140862,-0.0448868,0,0.663123
905.429,638.122,-0.138922,0.0169925,0,0.658382
1326.52,526.939,-0.0305301,0.1692,0,1.14457
1389.21,495.702,-0.00613151,0.197925,0,1.28969
1274.65,521.991,-0.0537096,0.168199,0,1.01258
1092.34,588.398,-0.110062,0.110219,0,0.758214
1064.8,604.209,-0.116109,0.0969213,0,0.740923
1031.51,612.654,-0.122768,0.0828278,0,0.714434
1002.63,633.577,-0.127846,0.0681608,0,0.695647
1155.62,566.358,-0.0960575,0.141301,0,0.791782
1176.29,541.496,-0.0881303,0.149455,0,0.830956
1424.3,492.349,0.0109141,0.202454,0,1.38464
346.018,654.263,-0.0462209,-0.194687,0,1.04263
281.462,659.167,-0.0324238,-0.195795,0,1.08404
440.424,689.699,-0.064018,-0.167387,0,0.980153
391.603,669.044,-0.0527934,-0.178246,0,1.01557
694.061,684.21,-0.11892,-0.0834122,0,0.788
757.878,636.091,-0.136747,-0.0712389,0,0.690106
492.445,679.813,-0.0757763,-0.156929,0,0.942789
562.609,681.791,-0.0934894,-0.13538,0,0.882875
628.259,697.953,-0.107388,-0.111557,0,0.832591
872.098,623.578,-0.14159,-0.00214266,0,0.648028
934.849,618.549,-0.137291,0.0347178,0,0.657553
973,626.601,-0.1331,0.052953,0,0.672376
1300.18,505.379,-0.0452694,0.18692,0,1.04972
1358.67,488.795,-0.0208329,0.196189,0,1.2023
1331.06,497.883,-0.0329648,0.191513,0,1.12612
1253.16,507.995,-0.0627969,0.178183,0,0.946692
1194.56,520.494,-0.0835831,0.161012,0,0.836308
1118.09,558.726,-0.107073,0.130444,0,0.731082
1406.56,466.719,0.00143713,0.201395,0,1.33229
1373.41,462.448,-0.0180448,0.19949,0,1.22284
309.419,640.225,-0.0414036,-0.209695,0,1.06675
716.217,656.033,-0.126016,-0.0847114,0,0.750526
527.908,671.588,-0.0849611,-0.146608,0,0.912194
599.433,677.374,-0.101535,-0.12265,0,0.854194
659.508,680.082,-0.113385,-0.0982654,0,0.809799
837.83,610.628,-0.141925,-0.0236137,0,0.652538
769.009,598.017,-0.13889,-0.0710398,0,0.673729
898.776,599.974,-0.140818,0.0136921,0,0.641925
1269.47,488.703,-0.0583165,0.1877,0,0.966003
1052.24,578.041,-0.123538,0.0952756,0,0.670799
1001.59,607.085,-0.128747,0.0681472,0,0.68726
1142.58,532.685,-0.098838,0.141356,0,0.769357
1234.89,488.314,-0.0709149,0.182789,0,0.886782
1166.61,510.977,-0.0944926,0.156827,0,0.761563
1206.26,492.89,-0.0820586,0.175864,0,0.816947
1080.66,551.768,-0.116656,0.115975,0,0.682977
1435.45,462.916,0.0134948,0.207459,0,1.40522
1339.81,461.926,-0.0321698,0.196021,0,1.1328
374.015,628.2,-0.0569422,-0.204994,0,1.01718
332.465,605.224,-0.0482387,-0.210362,0,1.04677
275.799,612.083,-0.0361786,-0.206049,0,1.08672
434.591,654.605,-0.0675552,-0.181196,0,0.973659
406.83,639.431,-0.0628588,-0.198732,0,0.995346
466.113,641.5,-0.0773547,-0.18819,0,0.944378
677.645,639.141,-0.124827,-0.115315,0,0.750923
724.488,621.846,-0.134157,-0.0900035,0,0.704042
514.517,639.372,-0.0909666,-0.175825,0,0.893884
551.606,640.66,-0.0988798,-0.165299,0,0.862656
588.019,640.574,-0.106677,-0.153574,0,0.83079
629.217,657.843,-0.110242,-0.124256,0,0.818108
865.526,587.324,-0.145249,-0.0136248,0,0.610131
807.555,596.611,-0.142209,-0.0420369,0,0.64997
926.749,584.155,-0.142427,0.0247192,0,0.606396
974.274,581.348,-0.135862,0.0589646,0,0.623512
1299.22,463.699,-0.0466135,0.192312,0,1.03934
1018.62,577.164,-0.13034,0.0790537,0,0.639647
1104.89,517.841,-0.1126,0.130639,0,0.671493
1389.23,428.318,-0.0189946,0.228871,0,1.27808
1420.93,438.333,-0.00375926,0.234462,0,1.38391
1460,438.5,0.0144466,0.247738,0,1.50756
1354.29,432.064,-0.0314056,0.22068,0,1.17266
396.663,606.906,-0.06251,-0.203321,0,0.99852
435.651,601.342,-0.0724306,-0.196197,0,0.963698
371.012,595.331,-0.0565463,-0.209167,0,1.01932
900.618,555.832,-0.147923,0.00847988,0,0.556807
728.467,577.565,-0.140332,-0.106962,0,0.645593
831.906,575.298,-0.147508,-0.0376688,0,0.592311
794.139,564.805,-0.147609,-0.0692292,0,0.591244
1254.72,450.978,-0.0658407,0.194495,0,0.906997
1046.42,541.832,-0.125932,0.0973891,0,0.638948
1137.36,494.532,-0.105037,0.152015,0,0.677465
1206.88,463.908,-0.0815166,0.177844,0,0.816455
1171.79,476.095,-0.0930718,0.166438,0,0.748942
1077.87,526.4,-0.119742,0.114856,0,0.6485
1320.11,424.505,-0.0461088,0.217117,0,1.05506
300.075,582.332,-0.0425595,-0.224199,0,1.07089
395.805,570.227,-0.0680851,-0.227886,0,0.982315
496.011,598.434,-0.0868195,-0.187845,0,0.910098
699.614,598.418,-0.130804,-0.107343,0,0.718352
539.249,602.036,-0.099092,-0.172557,0,0.861521
580.246,604.222,-0.107208,-0.160037,0,0.828025
625.432,610.931,-0.117576,-0.138381,0,0.783745
945.939,555.306,-0.144423,0.0343643,0,0.56459
760.785,556.402,-0.145476,-0.0914894,0,0.607175
857.23,553.14,-0.149888,-0.0271421,0,0.560967
1284.33,428.395,-0.059118,0.212044,0,0.94859
1008.65,549.882,-0.135038,0.0734443,0,0.598821
1063.63,502.628,-0.125678,0.112914,0,0.570919
1100.67,477.783,-0.116988,0.13318,0,0.609071
1407.14,403.726,-0.0136805,0.235205,0,1.32731
1347.89,396.103,-0.0363075,0.221448,0,1.13753
1434.23,411.413,-0.00304876,0.243311,0,1.41127
356.279,567.778,-0.059735,-0.231258,0,1.01346
323.313,562.575,-0.052219,-0.235352,0,1.04146
270.135,565,-0.0407105,-0.236927,0,1.08107
465.278,605.645,-0.0796018,-0.190761,0,0.937697
667.786,596.992,-0.125805,-0.123403,0,0.74276
528.633,564.924,-0.102074,-0.204101,0,0.83993
688.167,556.068,-0.136568,-0.132497,0,0.663999
934.035,526.589,-0.145435,0.0301585,0,0.550202
727.416,534.582,-0.141946,-0.112741,0,0.627942
823.495,539.468,-0.149512,-0.0487539,0,0.571279
772.087,523.033,-0.147725,-0.0888737,0,0.571274
960.538,511.549,-0.144781,0.0428601,0,0.510865
982.569,535.557,-0.138689,0.0599555,0,0.584693
1253.74,420.709,-0.0702315,0.206235,0,0.859387
1221.08,430.124,-0.0815599,0.195912,0,0.774225
1021.37,513.508,-0.134527,0.0835443,0,0.555256
1139.31,451.359,-0.105595,0.157637,0,0.642023
1180.79,440.331,-0.0926516,0.181968,0,0.69877
1383.32,385.921,-0.0298661,0.23373,0,1.23007
1423.17,375.673,-0.0274827,0.255969,0,1.37344
1460,396,0.00834557,0.256748,0,1.51113
1303.75,392.172,-0.0530865,0.216591,0,0.998053
293.861,554.763,-0.0464434,-0.238971,0,1.06208
459.397,565.643,-0.0838115,-0.220151,0,0.920001
424.922,554.419,-0.0760597,-0.22739,0,0.951933
372.426,538.891,-0.062909,-0.232626,0,1.00229
562.06,569.339,-0.110798,-0.188398,0,0.800205
602.468,570.141,-0.119036,-0.173721,0,0.760057
643.125,564.658,-0.126734,-0.158619,0,0.719774
493.667,548.32,-0.0924146,-0.214959,0,0.883349
874.156,526.088,-0.149809,-0.0120901,0,0.544121
902.399,509.979,-0.150484,0.00464736,0,0.480515
844.415,513.16,-0.151759,-0.0462665,0,0.514701
933.357,480.759,-0.148523,0.0281173,0,0.464212
1271.3,395.675,-0.0636801,0.211468,0,0.910062
1230.17,400.712,-0.0771179,0.201197,0,0.805171
1100.51,442.514,-0.115133,0.143832,0,0.564615
1068.69,469.979,-0.124759,0.116838,0,0.567443
1352.47,363.453,-0.0454949,0.239618,0,1.13167
1319.51,361.03,-0.0557106,0.235288,0,1.00342
342.657,534.422,-0.0562463,-0.234474,0,1.02682
304.38,529.841,-0.0479336,-0.239294,0,1.05677
265.488,530.129,-0.0406828,-0.246479,0,1.08146
403.001,526.865,-0.0699901,-0.23404,0,0.974449
555.616,537.017,-0.108396,-0.195596,0,0.8105
525.364,533.852,-0.101264,-0.205104,0,0.843641
697.15,515.301,-0.140599,-0.135467,0,0.612907
866.156,488.329,-0.152979,-0.0270198,0,0.464527
727.763,493.739,-0.144768,-0.133287,0,0.560032
805.292,498.744,-0.152009,-0.0765098,0,0.492841
969.484,484.585,-0.144467,0.0522876,0,0.476709
